,ECHASC_PV_Brun,ECHASC_PV_Brun-,ECHASC_PV_Gris-,ECHASC_PV_Gris,ECHASC_PV_Noir-,ECHASC_PV_Noir,ECHASC_Brun,ECHASC_Brun-,ECHASC_Gris,ECHASC_Gris-,ECHASC_Noir,ECHASC_Noir-,ECHBUA_Brun-,ECHBUA_Brun,ECHBUA_Gris,ECHBUA_Gris-,ECHBUA_Noir,ECHBUA_Noir-,ECHBUA_PV_Brun-,ECHBUA_PV_Brun,ECHBUA_PV_Gris,ECHBUA_PV_Gris-,ECHBUA_PV_Noir,ECHBUA_PV_Noir-,ECHL16_L16,ECHL16_L16-,ECHL05_L5,ECHL05_L5-,P_cons,P_prod,P_tot
2021-12-17 08:59:04+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,623.9999999525025,0.0,769.0000000875443,0.0,83.00000001327135,0.0,0.0,84.24999998533167,14.750000016647391,0.0,100.87500000372529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.99999997392297,0.0,0.0,0.0,2042.8750000328364,5.000000000109139,2047.8750000329455
2021-12-17 08:59:12+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,616.0000000381842,0.0,757.9999999143183,0.0,83.00000001327135,0.0,0.0,81.9999999657739,14.625000017986167,0.0,97.87500003585592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.99999995715916,0.0,0.0,0.0,2025.49999994244,5.000000000109139,2030.499999942549
2021-12-17 08:59:20+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,619.9999999953434,0.0,753.000000026077,0.0,81.99999999487773,0.0,0.0,83.12499997555278,14.625000017986167,0.0,96.49999998509884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.00000004004687,0.0,0.0,0.0,2037.2500000348737,5.000000000109139,2042.2500000349828
2021-12-17 08:59:28+01:00,0.0,0.0,0.0,2.0000000004074536,0.0,2.0000000004074536,621.0000000428408,0.0,763.0000000353903,0.0,83.00000001327135,0.0,0.0,79.25000000977889,14.750000016647391,0.0,92.24999998696148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0000000335276,0.0,0.0,0.0,2010.250000137603,4.000000000814907,2014.2500001384178
2021-12-17 08:59:36+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,621.999999973923,0.0,769.0000000875443,0.0,84.00000000256114,0.0,0.0,77.74999999674037,14.500000019324943,0.0,90.12500004610047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0000000214204,0.0,0.0,0.0,2025.3750001475055,5.000000000109139,2030.3750001476146
2021-12-17 08:59:44+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,616.0000000381842,0.0,756.9999999832362,0.0,81.99999999487773,0.0,0.0,85.62500000698492,14.625000017986167,0.0,98.50000005098991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0000000046566,0.0,0.0,0.0,2028.7500000968066,5.000000000109139,2033.7500000969158
2021-12-17 08:59:52+01:00,0.0,0.0,0.0,2.0000000004074536,0.0,2.0000000004074536,619.9999999953434,0.0,763.9999999664724,0.0,83.00000001327135,0.0,0.0,89.75000001373701,14.625000017986167,0.0,101.62499998114072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.9999999627471,0.0,0.0,0.0,2003.9999999498832,4.000000000814907,2007.999999950698
2021-12-17 09:00:00+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,619.9999999953434,0.0,763.9999999664724,0.0,83.00000001327135,0.0,0.0,93.12499995576218,14.625000017986167,0.0,107.62500003329478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0000000409782,0.0,0.0,0.0,2021.3750000229993,5.000000000109139,2026.3750000231084
2021-12-17 09:00:08+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,621.999999973923,0.0,763.9999999664724,0.0,83.00000001327135,0.0,0.0,76.99999999022111,14.625000017986167,0.0,93.62500000861473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0000000456348,0.0,0.0,0.0,1998.2500000160144,5.000000000109139,2003.2500000161235
2021-12-17 09:00:16+01:00,0.0,0.0,0.0,2.0000000004074536,0.0,2.0000000004074536,621.999999973923,0.0,760.9999999403954,0.0,78.99999999790452,0.0,0.0,83.12499997555278,14.625000017986167,0.0,99.6249999734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.00000004749745,0.0,0.0,0.0,2031.3749999259016,4.000000000814907,2035.3749999267166
2021-12-17 09:00:24+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,1.0000000002037268,618.9999999478459,0.0,760.0000000093132,0.0,84.00000000256114,0.0,0.0,90.37499994155951,14.500000019324943,0.0,106.12499999115244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.9999999543652,0.0,0.0,0.0,2070.999999866217,3.9999999999054126,2074.9999998661224
2021-12-17 09:00:32+01:00,0.0,0.0,0.0,2.0000000004074536,0.0,2.0000000004074536,628.9999999571592,0.0,769.0000000875443,0.0,81.00000000558794,0.0,0.0,95.87499999906868,14.625000017986167,0.0,110.24999999790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.00000005215406,0.0,0.0,0.0,2076.75000011659,4.000000000814907,2080.750000117405
2021-12-17 09:00:40+01:00,0.0,0.0,0.0,2.0000000004074536,0.0,1.0000000002037268,616.9999999692664,0.0,753.9999999571592,0.0,79.99999998719431,0.0,0.0,245.37499999860302,14.625000017986167,0.0,258.37500000488944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.00000001117587,0.0,0.0,0.0,2378.374999945663,3.0000000006111804,2381.3749999462743
2021-12-17 09:00:48+01:00,0.0,0.0,0.0,2.9999999997016857,0.0,2.0000000004074536,613.0000000121072,0.0,756.9999999832362,0.0,81.99999999487773,0.0,0.0,367.7499999757856,14.500000019324943,0.0,380.12499996693805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.00000003073364,0.0,0.0,0.0,2592.374999982894,5.000000000109139,2597.3749999830034
2021-12-17 09:00:56+01:00,0.0,0.0,0.0,5.000000000109139,0.0,2.9999999997016857,619.9999999953434,0.0,766.9999999925494,0.0,84.00000000256114,0.0,0.0,374.99999997089617,14.500000019324943,0.0,385.5000000039581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.00000004004687,0.0,0.0,0.0,2631.000000024869,7.999999999810825,2639.00000002468
2021-12-17 09:01:04+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,3.9999999999054126,1920.9999999729916,0.0,2135.9999999403954,0.0,1399.9999999941792,0.0,0.0,387.50000001164153,14.500000019324943,0.0,398.250000027474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.00000002328306,0.0,0.0,0.0,6649.249999989479,7.999999999810825,6657.24999998929
2021-12-17 09:01:12+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,2.9999999997016857,697.0000000437722,0.0,827.0000000484288,0.0,162.00000001117587,0.0,0.0,403.7499999976717,14.500000019324943,0.0,409.2499999969732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.9999999925494,0.0,0.0,0.0,2898.500000110289,6.999999999607098,2905.500000109896
2021-12-17 09:01:20+01:00,0.0,0.0,0.0,5.000000000109139,0.0,5.000000000109139,625.0,0.0,756.9999999832362,0.0,86.00000001024455,0.0,0.0,245.62499995226972,14.37500002066372,0.0,251.74999999580905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.9999999832362,0.0,0.0,0.0,2351.749999945241,10.000000000218279,2361.7499999454594
2021-12-17 09:01:28+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,675.9999999776483,0.0,773.0000000447035,0.0,94.00000001187436,0.0,0.0,99.0000000456348,14.37500002066372,0.0,107.24999997182749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.00000003539026,0.0,0.0,0.0,2142.625000107728,9.000000000014552,2151.6250001077424
2021-12-17 09:01:36+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,636.9999999878928,0.0,766.0000000614673,0.0,87.99999998882413,0.0,0.0,116.0000000090804,14.37500002066372,0.0,125.2499999536667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.00000003539026,0.0,0.0,0.0,2123.6250000567907,11.000000000194632,2134.6250000569853
2021-12-17 09:01:44+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,668.9999999944121,0.0,780.0000000279397,0.0,95.00000000116415,0.0,0.0,123.00000005052425,14.250000022002496,0.0,128.87500002398156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0000000214204,0.0,0.0,0.0,2174.12500014143,9.000000000014552,2183.1250001414446
2021-12-17 09:01:52+01:00,0.0,1.0000000002037268,0.0,5.000000000109139,0.0,6.000000000312866,1373.0000000214204,0.0,1537.0000000111759,0.0,828.0000000086147,0.0,0.0,115.37499996484257,14.250000022002496,0.0,119.49999997159466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0000000121072,0.0,0.0,0.0,4340.12500001154,10.000000000218279,4350.125000011758
2021-12-17 09:02:00+01:00,0.0,1.0000000002037268,0.0,3.9999999999054126,0.0,5.000000000109139,2459.000000031665,0.0,2773.9999999757856,0.0,1972.0000000088476,0.0,0.0,117.12500001885928,14.37500002066372,0.0,121.87500001164153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.00000001490116,0.0,0.0,0.0,7791.375000082553,7.999999999810825,7799.375000082364
2021-12-17 09:02:08+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,667.0000000158325,0.0,783.9999999850988,0.0,105.99999999976717,0.0,0.0,101.00000005331822,14.250000014726538,0.0,106.62499998579733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9999999618158,0.0,0.0,0.0,2153.875000016342,9.000000000014552,2162.8750000163564
2021-12-17 09:02:16+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,623.9999999525025,0.0,769.0000000875443,0.0,86.00000001024455,0.0,0.0,111.00000006263144,14.125000023341272,0.0,116.99999999837019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.99999999720603,0.0,0.0,0.0,2109.125000131826,9.000000000014552,2118.1250001318404
2021-12-17 09:02:24+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,626.9999999785796,0.0,763.9999999664724,0.0,79.99999998719431,0.0,0.0,113.87499998090789,14.250000022002496,0.0,122.12499999441206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.9999999804422,0.0,0.0,0.0,2116.2499999099964,9.000000000014552,2125.249999910011
2021-12-17 09:02:32+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,618.0000000167638,0.0,763.9999999664724,0.0,84.99999999185093,0.0,0.0,111.25000001629815,14.37500002066372,0.0,123.62499997834675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.00000003539026,0.0,0.0,0.0,2093.250000025364,11.000000000422006,2104.250000025786
2021-12-17 09:02:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,619.9999999953434,0.0,760.9999999403954,0.0,84.00000000256114,0.0,0.0,105.00000003958121,14.37500002066372,0.0,119.12499999743886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.99999994505197,0.0,0.0,0.0,2085.499999941021,9.000000000014552,2094.4999999410356
2021-12-17 09:02:48+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,3.9999999999054126,618.9999999478459,0.0,760.0000000093132,0.0,84.00000000256114,0.0,0.0,79.62500004214235,14.250000022002496,0.0,93.3750000258442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0000000568107,0.0,0.0,0.0,2028.2500001067092,7.999999999810825,2036.25000010652
2021-12-17 09:02:56+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,616.9999999692664,0.0,760.9999999403954,0.0,84.99999999185093,0.0,0.0,88.87500001583248,14.250000022002496,0.0,98.37500003050081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.00000003539026,0.0,0.0,0.0,2042.5000000052478,9.999999999990905,2052.5000000052387
2021-12-17 09:03:04+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,616.0000000381842,0.0,763.0000000353903,0.0,84.00000000256114,0.0,0.0,100.00000000582077,14.250000022002496,0.0,110.87499995483086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.9999999832362,0.0,0.0,0.0,2061.1250000420114,9.000000000014552,2070.125000042026
2021-12-17 09:03:12+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,619.9999999953434,0.0,763.9999999664724,0.0,83.00000001327135,0.0,0.0,99.62500003166497,14.250000022002496,0.0,110.87500001303852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.00000004004687,0.0,0.0,0.0,2075.7500000818254,9.000000000014552,2084.75000008184
2021-12-17 09:03:20+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,616.9999999692664,0.0,764.9999998975545,0.0,84.00000000256114,0.0,0.0,115.12500001117587,14.250000022002496,0.0,121.50000003748573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.00000004749745,0.0,0.0,0.0,2082.8749999875527,9.999999999990905,2092.8749999875436
2021-12-17 09:03:28+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,614.9999999906868,0.0,763.0000000353903,0.0,84.99999999185093,0.0,0.0,95.62499995809048,14.250000022002496,0.0,100.3750000090804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.99999996460974,0.0,0.0,0.0,2026.2499999716965,9.000000000014552,2035.249999971711
2021-12-17 09:03:36+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.9999999431893,0.0,763.0000000353903,0.0,84.00000000256114,0.0,0.0,113.87500003911555,14.250000022002496,0.0,123.49999998696148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0000000279397,0.0,0.0,0.0,2108.6250000571454,9.000000000014552,2117.62500005716
2021-12-17 09:03:44+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,618.0000000167638,0.0,766.0000000614673,0.0,86.00000001024455,0.0,0.0,119.62499999208376,14.250000022002496,0.0,129.12499997764826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.9999999590218,0.0,0.0,0.0,2130.0000000392174,9.000000000014552,2139.000000039232
2021-12-17 09:03:52+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,618.9999999478459,0.0,766.9999999925494,0.0,81.99999999487773,0.0,0.0,119.00000003515743,14.250000022002496,0.0,127.62499996460974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0000000493601,0.0,0.0,0.0,2122.8750000063883,9.000000000014552,2131.875000006403
2021-12-17 09:04:00+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,614.9999999906868,0.0,762.0000001043081,0.0,86.99999999953434,0.0,0.0,116.62499999511056,14.250000022002496,0.0,124.12500000209548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.00000004656613,0.0,0.0,0.0,2135.0000001602893,9.000000000014552,2144.000000160304
2021-12-17 09:04:08+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,618.0000000167638,0.0,763.9999999664724,0.0,84.99999999185093,0.0,0.0,100.12499999720603,14.250000014726538,0.0,105.75000001699664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.99999995622784,0.0,0.0,0.0,2106.1249999602296,9.000000000014552,2115.124999960244
2021-12-17 09:04:16+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,618.9999999478459,0.0,763.9999999664724,0.0,83.00000001327135,0.0,0.0,115.75000002630986,14.125000023341272,0.0,121.87500001164153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.00000000558794,0.0,0.0,0.0,2164.7499999944557,9.000000000014552,2173.7499999944703
2021-12-17 09:04:24+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,619.9999999953434,0.0,763.0000000353903,0.0,84.00000000256114,0.0,0.0,119.87500003306195,14.250000022002496,0.0,125.87499999790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0000000363216,0.0,0.0,0.0,2180.0000001223907,11.000000000194632,2191.0000001225853
2021-12-17 09:04:32+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,614.9999999906868,0.0,762.0000001043081,0.0,84.00000000256114,0.0,0.0,116.50000000372529,14.125000023341272,0.0,121.7499999620486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0000000456348,0.0,0.0,0.0,2178.3750001322915,9.000000000014552,2187.375000132306
2021-12-17 09:04:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.9999999646097,0.0,764.9999998975545,0.0,84.00000000256114,0.0,0.0,109.75000003236346,14.37500002066372,0.0,120.00000002444722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.99999998230487,0.0,0.0,0.0,2127.12499992449,9.000000000014552,2136.1249999245047
2021-12-17 09:04:48+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.0000000121072,0.0,766.9999999925494,0.0,84.99999999185093,0.0,0.0,75.87500000954606,14.250000022002496,0.0,91.87499998370185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0000000298023,0.0,0.0,0.0,2069.0000000415694,9.999999999990905,2079.0000000415603
2021-12-17 09:04:56+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.9999999646097,0.0,764.9999998975545,0.0,84.00000000256114,0.0,0.0,297.8749999892898,14.250000022002496,0.0,311.6250000020955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.9999999962747,0.0,0.0,0.0,2521.7499998743733,9.000000000014552,2530.749999874388
2021-12-17 09:05:04+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,609.000000054948,0.0,763.0000000353903,0.0,84.99999999185093,0.0,0.0,381.6250000090804,14.250000022002496,0.0,393.62499993876554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.99999997299165,0.0,0.0,0.0,2658.5000000250147,9.000000000014552,2667.5000000250293
2021-12-17 09:05:12+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,606.9999999599531,0.0,760.0000000093132,0.0,84.99999999185093,0.0,0.0,380.2499999583233,14.125000023341272,0.0,394.1250000207219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.9999999590218,0.0,0.0,0.0,2636.4999999225347,9.999999999990905,2646.4999999225256
2021-12-17 09:05:20+01:00,0.0,0.0,0.0,5.000000000109139,0.0,6.000000000312866,611.0000000335276,0.0,759.0000000782311,0.0,84.99999999185093,0.0,0.0,380.0000000046566,14.250000022002496,0.0,394.6250000153668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.00000002328306,0.0,0.0,0.0,2632.8750001684966,11.000000000422006,2643.8750001689186
2021-12-17 09:05:28+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,608.0000000074506,0.0,760.0000000093132,0.0,84.99999999185093,0.0,0.0,332.2500000067521,14.37500002066372,0.0,346.499999955995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.9999999925494,0.0,0.0,0.0,2528.124999984584,9.999999999990905,2538.124999984575
2021-12-17 09:05:36+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.0000000335276,0.0,766.0000000614673,0.0,84.99999999185093,0.0,0.0,86.50000000488944,14.250000022002496,0.0,99.00000001653098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.9999999497086,0.0,0.0,0.0,2048.750000079963,9.000000000014552,2057.7500000799773
2021-12-17 09:05:44+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.9999999431893,0.0,767.9999999236315,0.0,84.99999999185093,0.0,0.0,94.62499993969686,14.250000022002496,0.0,108.50000000209548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.9999999925494,0.0,0.0,0.0,2067.3749998150015,9.000000000014552,2076.374999815016
2021-12-17 09:05:52+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.0000000121072,0.0,766.9999999925494,0.0,84.99999999185093,0.0,0.0,94.62499993969686,14.37500002066372,0.0,109.49999996228144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.99999997299165,0.0,0.0,0.0,2095.4999998921267,9.000000000014552,2104.499999892141
2021-12-17 09:06:00+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.0000000335276,0.0,764.9999998975545,0.0,84.99999999185093,0.0,0.0,93.0000000516884,14.250000022002496,0.0,109.99999998603016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.99999998975545,0.0,0.0,0.0,2083.249999972395,9.000000000014552,2092.2499999724096
2021-12-17 09:06:08+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.9999999646097,0.0,763.9999999664724,0.0,86.00000001024455,0.0,0.0,67.87500003702007,14.250000022002496,0.0,83.9999999734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.00000001862645,0.0,0.0,0.0,2014.1249999924185,9.000000000014552,2023.124999992433
2021-12-17 09:06:16+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.9999999646097,0.0,766.0000000614673,0.0,84.00000000256114,0.0,0.0,97.74999995715916,14.250000022002496,0.0,115.49999995622784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0000000493601,0.0,0.0,0.0,2083.500000013373,9.000000000014552,2092.5000000133878
2021-12-17 09:06:24+01:00,0.9999999999763531,0.0,0.0,5.000000000109139,0.0,5.000000000109139,616.0000000381842,0.0,772.0000001136214,0.0,84.99999999185093,0.0,0.0,95.87499999906868,14.250000022002496,0.0,110.50000000977889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.00000002328306,0.0,0.0,0.0,2082.625000197595,11.000000000194632,2093.6250001977896
2021-12-17 09:06:32+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,609.9999999860302,0.0,760.9999999403954,0.0,84.99999999185093,0.0,0.0,94.87499998067506,14.250000022002496,0.0,108.00000003655441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.99999999720603,0.0,0.0,0.0,2061.1249999547,9.000000000014552,2070.1249999547144
2021-12-17 09:06:40+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,606.9999999599531,0.0,759.0000000782311,0.0,84.00000000256114,0.0,0.0,92.62500001932494,14.250000022002496,0.0,105.87499995017424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0000000447035,0.0,0.0,0.0,2051.750000076936,9.000000000014552,2060.7500000769505
2021-12-17 09:06:48+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,608.0000000074506,0.0,763.0000000353903,0.0,84.99999999185093,0.0,0.0,71.62499995320104,14.250000022002496,0.0,85.75000002747402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0000000298023,0.0,0.0,0.0,2050.625000067157,9.000000000014552,2059.6250000671716
2021-12-17 09:06:56+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,606.9999999599531,0.0,760.9999999403954,0.0,84.99999999185093,0.0,0.0,92.25000001606531,14.125000023341272,0.0,106.000000028871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.00000001769513,0.0,0.0,0.0,2100.3749999781576,9.000000000014552,2109.374999978172
2021-12-17 09:07:04+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,609.000000054948,0.0,760.9999999403954,0.0,84.99999999185093,0.0,0.0,94.12500003236346,14.250000022002496,0.0,110.12500003562309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.99999997764826,0.0,0.0,0.0,2089.5000000548407,9.999999999990905,2099.5000000548316
2021-12-17 09:07:12+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,609.000000054948,0.0,763.9999999664724,0.0,84.00000000256114,0.0,0.0,92.75000001071021,14.125000023341272,0.0,109.6249999536667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.00000004656613,0.0,0.0,0.0,2088.500000058275,9.999999999990905,2098.500000058266
2021-12-17 09:07:20+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,6.000000000312866,613.0000000121072,0.0,769.0000000875443,0.0,86.00000001024455,0.0,0.0,96.24999997322448,14.125000023341272,0.0,114.49999996693805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0000000083819,0.0,0.0,0.0,2116.8750000815635,10.000000000218279,2126.8750000817818
2021-12-17 09:07:28+01:00,0.0,0.0,0.0,5.000000000109139,0.0,5.000000000109139,611.9999999646097,0.0,770.0000000186265,0.0,84.00000000256114,0.0,0.0,70.74999995529652,14.250000022002496,0.0,88.62499997485429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0000000204891,0.0,0.0,0.0,2051.6249999582215,10.000000000218279,2061.6249999584397
2021-12-17 09:07:36+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.0000000121072,0.0,770.0000000186265,0.0,84.99999999185093,0.0,0.0,91.25000002677552,14.125000023341272,0.0,104.87500001909211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.99999999441206,0.0,0.0,0.0,2088.250000086191,9.000000000014552,2097.2500000862055
2021-12-17 09:07:44+01:00,0.9999999999763531,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,609.9999999860302,0.0,764.9999998975545,0.0,84.99999999185093,0.0,0.0,104.87499998998828,14.250000022002496,0.0,115.00000004889444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.00000004656613,0.0,0.0,0.0,2109.124999982896,9.999999999990905,2119.124999982887
2021-12-17 09:07:52+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.0000000121072,0.0,769.0000000875443,0.0,86.00000001024455,0.0,0.0,116.87500000698492,14.125000016065314,0.0,125.37499994505197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0000000158325,0.0,0.0,0.0,2132.375000093816,9.000000000014552,2141.3750000938307
2021-12-17 09:08:00+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,611.9999999646097,0.0,764.9999998975545,0.0,84.00000000256114,0.0,0.0,115.87499995948747,14.125000023341272,0.0,124.37500001396984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0000000419095,0.0,0.0,0.0,2126.374999903419,9.000000000014552,2135.3749999034335
2021-12-17 09:08:08+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,3.9999999999054126,613.9999999431893,0.0,767.9999999236315,0.0,84.99999999185093,0.0,0.0,88.1249999802094,14.250000022002496,0.0,95.74999997857958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0000000372529,0.0,0.0,0.0,2072.1249998769053,7.999999999810825,2080.124999876716
2021-12-17 09:08:16+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.9999999431893,0.0,763.9999999664724,0.0,81.99999999487773,0.0,0.0,112.87499996251427,14.250000022002496,0.0,123.75000002793968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0000000419095,0.0,0.0,0.0,2121.874999958891,9.000000000014552,2130.8749999589054
2021-12-17 09:08:24+01:00,0.0,0.0,0.0,3.9999999999054126,0.0,5.000000000109139,613.0000000121072,0.0,760.0000000093132,0.0,84.99999999185093,0.0,0.0,116.62500002421439,14.125000023341272,0.0,128.62499995389953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0000000419095,0.0,0.0,0.0,2128.3750000566215,9.000000000014552,2137.375000056636
