,Brun-,Brun,Gris,Gris-,Noir,Noir-,PV_Brun-,PV_Brun,PV_Gris,PV_Gris-,PV_Noir,PV_Noir-,P_cons,P_prod,P_tot
2021-12-17 12:54:08+01:00,0.0,416.2500000093132,330.00000001629815,0.0,732.5000000128057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.750000038417,0.0,1478.750000038417
2021-12-17 12:54:16+01:00,0.0,415.37500004051253,329.1250000183936,0.0,730.8750000083819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.375000067288,0.0,1475.375000067288
2021-12-17 12:54:24+01:00,0.0,415.12500008684583,329.1250000183936,0.0,730.2499999641441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.5000000693835,0.0,1474.5000000693835
2021-12-17 12:54:32+01:00,0.0,398.4999999811407,328.75000000785803,0.0,713.3750000211876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.6250000101863,0.0,1440.6250000101863
2021-12-17 12:54:40+01:00,0.0,393.00000004004687,328.750000015134,0.0,710.1249999832362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.875000038417,0.0,1431.875000038417
2021-12-17 12:54:48+01:00,0.0,413.00000000046566,222.875000021304,0.0,626.8749999580905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.7499999798601,0.0,1262.7499999798601
2021-12-17 12:54:56+01:00,0.0,413.62500001559965,13.875000018742867,0.0,423.6250000249129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.1250000592554,0.0,851.1250000592554
2021-12-17 12:55:04+01:00,0.0,409.50000000884756,13.875000018742867,0.0,418.62500002025627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0000000478467,0.0,842.0000000478467
2021-12-17 12:55:12+01:00,0.0,401.8750000104774,14.000000024680048,0.0,412.62500002630986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.5000000614673,0.0,828.5000000614673
2021-12-17 12:55:20+01:00,0.0,376.4999999839347,13.875000018742867,0.0,391.37500000651926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.7500000091968,0.0,781.7500000091968
2021-12-17 12:55:28+01:00,0.0,389.0000000537839,14.000000024680048,0.0,404.8750000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.8750000859145,0.0,807.8750000859145
2021-12-17 12:55:36+01:00,0.0,249.24999999348074,14.000000024680048,0.0,264.7500000020955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0000000202563,0.0,528.0000000202563
2021-12-17 12:55:44+01:00,0.0,98.49999999278225,13.87500001146691,0.0,115.8749999885913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.24999999284046,0.0,228.24999999284046
2021-12-17 12:55:52+01:00,0.0,87.12500002002344,14.00000001740409,0.0,104.24999997485429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.37500001228182,0.0,205.37500001228182
2021-12-17 12:56:00+01:00,0.0,81.00000000558794,13.750000012805685,0.0,97.87499997764826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.62499999604188,0.0,192.62499999604188
2021-12-17 12:56:08+01:00,0.0,94.62499993969686,13.875000018742867,0.0,109.99999998603016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.4999999444699,0.0,218.4999999444699
2021-12-17 12:56:16+01:00,0.0,98.87500002514571,13.750000012805685,0.0,115.37500002305023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.00000006100163,0.0,228.00000006100163
2021-12-17 12:56:24+01:00,0.0,98.87500002514571,13.750000005529728,0.0,115.87500001769513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.50000004837057,0.0,228.50000004837057
2021-12-17 12:56:32+01:00,0.0,85.49999992828816,13.750000012805685,0.0,101.87499993480742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.12499987590127,0.0,201.12499987590127
2021-12-17 12:56:40+01:00,0.0,77.9999999795109,13.750000012805685,0.0,93.62500000861473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.37500000093132,0.0,185.37500000093132
2021-12-17 12:56:48+01:00,0.0,98.25000001001172,13.87500001146691,0.0,115.37500002305023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.50000004452886,0.0,227.50000004452886
2021-12-17 12:56:56+01:00,0.0,98.62499998416752,14.000000024680048,0.0,115.99999997997656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.62499998882413,0.0,228.62499998882413
2021-12-17 12:57:04+01:00,0.0,97.87499994854443,13.875000018742867,0.0,118.87500004377216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.62500001105946,0.0,230.62500001105946
2021-12-17 12:57:12+01:00,0.0,82.12499998626299,13.750000012805685,0.0,98.24999995180406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.12499995087273,0.0,194.12499995087273
2021-12-17 12:57:20+01:00,0.0,82.62500003911555,13.750000012805685,0.0,99.87499998533167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.2500000372529,0.0,196.2500000372529
2021-12-17 12:57:28+01:00,0.0,357.8750000160653,13.87500001146691,0.0,373.6250000365544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.3750000640866,0.0,745.3750000640866
2021-12-17 12:57:36+01:00,0.0,393.6249999969732,13.875000018742867,0.0,408.6249999527354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.1249999684514,0.0,816.1249999684514
2021-12-17 12:57:44+01:00,0.0,389.5000000484288,13.750000005529728,0.0,403.9999999513384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.2500000052969,0.0,807.2500000052969
2021-12-17 12:57:52+01:00,0.0,378.8749999948777,13.875000018742867,0.0,394.24999995389953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.9999999675201,0.0,786.9999999675201
2021-12-17 12:58:00+01:00,0.0,376.6249999462161,13.875000018742867,0.0,391.7500000097789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.2499999747379,0.0,782.2499999747379
2021-12-17 12:58:08+01:00,0.0,391.3749999483116,13.875000018742867,0.0,406.875000015134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.1249999821885,0.0,812.1249999821885
2021-12-17 12:58:16+01:00,0.0,387.37499999115244,13.875000018742867,0.0,401.7500000190921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0000000289874,0.0,803.0000000289874
2021-12-17 12:58:24+01:00,0.0,360.87499995483086,13.875000018742867,0.0,376.87499992898665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.6249999025604,0.0,751.6249999025604
2021-12-17 12:58:32+01:00,0.0,84.7500000090804,13.875000018742867,0.0,101.49999996065162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.12499998847488,0.0,200.12499998847488
2021-12-17 12:58:40+01:00,0.0,82.62499995180406,13.875000018742867,0.0,99.37499996158294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.87499993212987,0.0,195.87499993212987
2021-12-17 12:58:48+01:00,0.0,94.62499999790452,14.000000024680048,0.0,110.24999999790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.8750000204891,0.0,218.8750000204891
2021-12-17 12:58:56+01:00,0.0,95.00000000116415,14.125000023341272,0.0,112.49999995925464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.62499998376006,0.0,221.62499998376006
2021-12-17 12:59:04+01:00,0.0,97.74999995715916,13.87500001146691,0.0,118.5000000114087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.12499998003477,0.0,230.12499998003477
2021-12-17 12:59:12+01:00,0.0,82.49999996041879,13.875000018742867,0.0,99.74999993573874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.1249999149004,0.0,196.1249999149004
2021-12-17 12:59:20+01:00,0.0,81.24999998835847,14.00000001740409,0.0,97.124999971129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.37499997689156,0.0,192.37499997689156
2021-12-17 12:59:28+01:00,0.0,103.87500000069849,14.000000024680048,0.0,119.12499996833503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.99999999371357,0.0,236.99999999371357
2021-12-17 12:59:36+01:00,0.0,118.1250000372529,14.000000024680048,0.0,129.87500001327135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0000000752043,0.0,262.0000000752043
2021-12-17 12:59:44+01:00,0.0,116.37499992502853,67.6250000105938,0.0,179.6250000479631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.62499998358544,0.0,363.62499998358544
2021-12-17 12:59:52+01:00,0.0,102.00000001350418,332.3749999908614,0.0,423.9999999990687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.3750000034343,0.0,858.3750000034343
2021-12-17 13:00:00+01:00,0.0,106.7499999771826,330.50000001094304,0.0,427.5000000197906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.7500000079162,0.0,864.7500000079162
2021-12-17 13:00:08+01:00,0.0,119.87499997485429,329.1250000256696,0.0,439.2500000249129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.2500000254367,0.0,888.2500000254367
2021-12-17 13:00:16+01:00,0.0,117.50000002211891,329.1250000183936,0.0,435.7499999750871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.3750000155997,0.0,882.3750000155997
2021-12-17 13:00:24+01:00,0.0,118.1250000372529,330.00000001629815,0.0,438.0000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.1250000772998,0.0,886.1250000772998
2021-12-17 13:00:32+01:00,0.0,86.12500003073364,330.2500000136206,0.0,412.25000002305023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.6250000674045,0.0,828.6250000674045
2021-12-17 13:00:40+01:00,0.0,86.12500003073364,329.6250000203145,0.0,412.0000000402797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.7500000913278,0.0,827.7500000913278
2021-12-17 13:00:48+01:00,0.0,96.12499998183921,330.3750000122818,0.0,422.125000070082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.625000064203,0.0,848.625000064203
2021-12-17 13:00:56+01:00,0.0,98.49999999278225,330.12500001495937,0.0,424.62500001420267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.2500000219443,0.0,853.2500000219443
2021-12-17 13:01:04+01:00,0.0,99.74999996484257,328.62500001647277,0.0,428.37500001769513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.7499999990105,0.0,856.7499999990105
2021-12-17 13:01:12+01:00,0.0,83.25000002514571,14.000000024680048,0.0,101.49999998975545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.7500000395812,0.0,198.7500000395812
2021-12-17 13:01:20+01:00,0.0,83.12500000465661,14.000000024680048,0.0,99.24999999930151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.37500002863817,0.0,196.37500002863817
2021-12-17 13:01:28+01:00,0.0,97.87499997764826,14.000000024680048,0.0,115.12500001117587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.00000001350418,0.0,227.00000001350418
2021-12-17 13:01:36+01:00,0.0,98.50000002188608,13.87500001146691,0.0,115.2499999734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.6250000068103,0.0,227.6250000068103
2021-12-17 13:01:44+01:00,0.0,97.87500000675209,14.00000001740409,0.0,114.87499994109385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.74999996525003,0.0,226.74999996525003
2021-12-17 13:01:52+01:00,0.0,76.99999996111728,13.750000012805685,0.0,92.00000000419095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.74999997811392,0.0,182.74999997811392
2021-12-17 13:02:00+01:00,0.0,87.12500002002344,13.625000006868504,0.0,103.87499997159466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.6249999984866,0.0,204.6249999984866
2021-12-17 13:02:08+01:00,0.0,98.99999998742715,13.625000006868504,0.0,115.75000002630986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.3750000206055,0.0,228.3750000206055
2021-12-17 13:02:16+01:00,0.0,98.12500004773028,13.750000012805685,0.0,114.74999997881241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.62500003934838,0.0,226.62500003934838
2021-12-17 13:02:24+01:00,0.0,93.9999999536667,14.125000016065314,0.0,110.00000001513399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.124999984866,0.0,218.124999984866
2021-12-17 13:02:32+01:00,0.0,82.37499999813735,14.00000001740409,0.0,99.6249999734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.99999998899875,0.0,195.99999998899875
2021-12-17 13:02:40+01:00,0.0,88.37499999208376,13.750000005529728,0.0,104.62500003632158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.75000003393507,0.0,206.75000003393507
2021-12-17 13:02:48+01:00,0.0,98.75000000465661,13.499999993655365,0.0,114.74999997881241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.9999999771244,0.0,226.9999999771244
2021-12-17 13:02:56+01:00,0.0,95.74999994947575,14.000000010128133,0.0,111.12499999580905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.87499995541293,0.0,220.87499995541293
2021-12-17 13:03:04+01:00,0.0,99.24999999930151,14.00000001740409,0.0,119.62500005029142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87500006699702,0.0,232.87500006699702
2021-12-17 13:03:12+01:00,0.0,87.3749999445863,13.499999993655365,0.0,102.87500004051253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.7499999787542,0.0,203.7499999787542
2021-12-17 13:03:20+01:00,0.0,108.99999999674037,13.87500001146691,0.0,119.3749999802094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.24999998841668,0.0,242.24999998841668
2021-12-17 13:03:28+01:00,0.0,111.87500003143214,13.750000012805685,0.0,122.24999998579733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.87500003003515,0.0,247.87500003003515
2021-12-17 13:03:36+01:00,0.0,119.1250000265427,13.750000012805685,0.0,130.4999999993015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.3750000386499,0.0,263.3750000386499
2021-12-17 13:03:44+01:00,0.0,119.37500000931323,14.000000010128133,0.0,130.87499994435348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.24999996379483,0.0,264.24999996379483
2021-12-17 13:03:52+01:00,0.0,100.50000005867332,13.87500001146691,0.0,111.75000001094304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.12500008108327,0.0,226.12500008108327
2021-12-17 13:04:00+01:00,0.0,105.87499997927807,13.750000005529728,0.0,116.25000002095476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.87500000576256,0.0,235.87500000576256
2021-12-17 13:04:08+01:00,0.0,120.25000000721775,13.124999983119778,0.0,130.99999996484257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.3749999551801,0.0,264.3749999551801
2021-12-17 13:04:16+01:00,0.0,101.75000000162981,49.375000002328306,0.0,138.37499998044223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.49999998440035,0.0,289.49999998440035
2021-12-17 13:04:24+01:00,0.0,98.50000002188608,24.875000017345883,0.0,123.24999994598329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.62499998521525,0.0,246.62499998521525
2021-12-17 13:04:32+01:00,0.0,76.25000001280569,24.7500000114087,0.0,100.2499999885913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.25000001280569,0.0,201.25000001280569
2021-12-17 13:04:40+01:00,0.0,89.50000000186265,24.750000004132744,0.0,114.87499997019768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.12499997619307,0.0,229.12499997619307
2021-12-17 13:04:48+01:00,0.0,98.37500000139698,24.750000004132744,0.0,123.74999994062819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.8749999461579,0.0,246.8749999461579
2021-12-17 13:04:56+01:00,0.0,97.00000000884756,24.7500000114087,0.0,122.75000000954606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.50000002980232,0.0,244.50000002980232
2021-12-17 13:05:04+01:00,0.0,93.50000001722947,24.750000004132744,0.0,122.62500004726462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.87500006862683,0.0,240.87500006862683
2021-12-17 13:05:12+01:00,0.0,78.99999999790452,24.62500000547152,0.0,106.5000000235159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.12500002689194,0.0,210.12500002689194
2021-12-17 13:05:20+01:00,0.0,89.37499998137355,24.49999999953434,0.0,115.3749999939464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.2499999748543,0.0,229.2499999748543
2021-12-17 13:05:28+01:00,0.0,96.99999997974373,24.49999999953434,0.0,123.12499998370185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.62499996297993,0.0,244.62499996297993
2021-12-17 13:05:36+01:00,0.0,94.87499998067506,24.374999993597157,0.0,119.87500000395812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.12499997823033,0.0,239.12499997823033
2021-12-17 13:05:44+01:00,0.0,98.12499996041879,23.99999999033753,0.0,124.37500001396984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.49999996472616,0.0,246.49999996472616
2021-12-17 13:05:52+01:00,0.0,76.99999993201345,23.874999984400347,0.0,102.50000000814907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.37499992456287,0.0,203.37499992456287
2021-12-17 13:06:00+01:00,0.0,87.6249999855645,23.749999978463165,0.0,113.50000000675209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.87499997077975,0.0,224.87499997077975
2021-12-17 13:06:08+01:00,0.0,95.12499996344559,22.8749999878346,0.0,118.1250000372529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.1249999885331,0.0,236.1249999885331
2021-12-17 13:06:16+01:00,0.0,91.99999991687946,22.749999989173375,0.0,116.74999998649582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.49999989254866,0.0,231.49999989254866
2021-12-17 13:06:24+01:00,0.0,95.12499996344559,22.62499999051215,0.0,119.25000001792796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.9999999718857,0.0,236.9999999718857
2021-12-17 13:06:32+01:00,0.0,74.49999995878898,22.62499999051215,0.0,97.99999999813735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.12499994743848,0.0,195.12499994743848
2021-12-17 13:06:40+01:00,0.0,86.87499997904524,22.374999993189704,0.0,109.49999999138527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.7499999636202,0.0,218.7499999636202
2021-12-17 13:06:48+01:00,0.0,99.8750000144355,21.999999997206032,0.0,121.625000028871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.50000004051253,0.0,243.50000004051253
2021-12-17 13:06:56+01:00,0.0,99.62500003166497,22.62499999051215,0.0,122.4999999976717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.7500000198488,0.0,244.7500000198488
2021-12-17 13:07:04+01:00,0.0,96.37499999371357,22.374999993189704,0.0,121.3749999878928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.12499997479608,0.0,240.12499997479608
2021-12-17 13:07:12+01:00,0.0,78.12499997089617,22.499999991850927,0.0,101.49999996065162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.12499992339872,0.0,202.12499992339872
2021-12-17 13:07:20+01:00,0.0,93.12500004307367,22.374999993189704,0.0,115.25000000256114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.7500000388245,0.0,230.7500000388245
2021-12-17 13:07:28+01:00,0.0,100.37500003818423,21.62500000122236,0.0,121.8749999825377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.8750000219443,0.0,243.8750000219443
2021-12-17 13:07:36+01:00,0.0,96.50000001420267,22.124999995867256,0.0,117.12500001885928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.7500000289292,0.0,235.7500000289292
2021-12-17 13:07:44+01:00,0.0,98.99999998742715,21.87499999854481,0.0,120.37500002770685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.2500000136788,0.0,241.2500000136788
2021-12-17 13:07:52+01:00,0.0,79.87500002491288,22.124999995867256,0.0,101.99999998440035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.00000000518048,0.0,204.00000000518048
2021-12-17 13:08:00+01:00,0.0,92.49999999883585,21.375000003899913,0.0,113.25000002398156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.12500002671732,0.0,227.12500002671732
2021-12-17 13:08:08+01:00,0.0,105.62499996740371,21.87499999854481,0.0,122.37500000628643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.87499997223495,0.0,249.87499997223495
2021-12-17 13:08:16+01:00,0.0,119.62500002118759,21.87499999854481,0.0,135.99999999860302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.5000000183354,0.0,277.5000000183354
2021-12-17 13:08:24+01:00,0.0,120.50000001909211,21.87499999854481,0.0,137.12500003748573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.50000005512265,0.0,279.50000005512265
2021-12-17 13:08:32+01:00,0.0,99.5000000402797,22.374999993189704,0.0,116.62499999511056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.50000002857996,0.0,238.50000002857996
2021-12-17 13:08:40+01:00,0.0,109.99999998603016,21.999999997206032,0.0,124.00000003981404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.00000002305023,0.0,256.00000002305023
2021-12-17 13:08:48+01:00,0.0,120.87500005145557,21.87499999854481,0.0,136.87499999650754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.6250000465079,0.0,279.6250000465079
2021-12-17 13:08:56+01:00,0.0,120.62500003958121,22.124999995867256,0.0,137.12500006658956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.87500010203803,0.0,279.87500010203803
2021-12-17 13:09:04+01:00,0.0,120.12500007404014,21.62500000122236,0.0,138.37499998044223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.12500005570473,0.0,280.12500005570473
2021-12-17 13:09:12+01:00,0.0,95.37499997531995,21.749999999883585,0.0,111.37500000768341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.49999998288695,0.0,228.49999998288695
2021-12-17 13:09:20+01:00,0.0,115.37500005215406,21.62500000122236,0.0,130.9999999939464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0000000473228,0.0,268.0000000473228
2021-12-17 13:09:28+01:00,0.0,122.87499997182749,21.62500000122236,0.0,136.37500003096648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.87500000401633,0.0,280.87500000401633
2021-12-17 13:09:36+01:00,0.0,122.12499996530823,21.375000003899913,0.0,134.87499998882413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.3749999580323,0.0,278.3749999580323
2021-12-17 13:09:44+01:00,0.0,118.37500002002344,21.749999999883585,0.0,132.24999999511056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.3750000150176,0.0,272.3750000150176
2021-12-17 13:09:52+01:00,0.0,100.1249999681022,21.500000002561137,0.0,114.62500007473864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.25000004540198,0.0,236.25000004540198
2021-12-17 13:10:00+01:00,0.0,114.99999999068677,21.500000002561137,0.0,129.24999999813735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.74999999138527,0.0,265.74999999138527
2021-12-17 13:10:08+01:00,0.0,121.7499999620486,21.87499999854481,0.0,136.37500003096648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.9999999915599,0.0,279.9999999915599
2021-12-17 13:10:16+01:00,0.0,122.24999992758967,21.749999999883585,0.0,137.37500002025627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.3749999477295,0.0,281.3749999477295
2021-12-17 13:10:24+01:00,0.0,118.75000002328306,21.375000003899913,0.0,132.12500006193295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.25000008911593,0.0,272.25000008911593
2021-12-17 13:10:32+01:00,0.0,96.12499998183921,21.375000003899913,0.0,110.87500001303852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.37499999877764,0.0,228.37499999877764
2021-12-17 13:10:40+01:00,0.0,95.75000000768341,21.500000002561137,0.0,116.00000006728806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.2500000775326,0.0,233.2500000775326
2021-12-17 13:10:48+01:00,0.0,100.3750000090804,21.749999999883585,0.0,121.37499995878898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.49999996775296,0.0,243.49999996775296
2021-12-17 13:10:56+01:00,0.0,97.87500006495975,21.375000003899913,0.0,117.37500000162981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.62500007048948,0.0,236.62500007048948
2021-12-17 13:11:04+01:00,0.0,100.25000001769513,21.500000002561137,0.0,119.75000001257285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.50000003282912,0.0,241.50000003282912
2021-12-17 13:11:12+01:00,0.0,78.12499997089617,125.50000000192085,0.0,199.49999995878898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.124999931606,0.0,403.124999931606
2021-12-17 13:11:20+01:00,0.0,97.00000000884756,337.374999995518,0.0,425.62500000349246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.000000007858,0.0,860.000000007858
2021-12-17 13:11:28+01:00,0.0,97.62500002398156,337.49999999417923,0.0,424.7499999764841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.8749999946449,0.0,859.8749999946449
2021-12-17 13:11:36+01:00,0.0,100.75000001234002,338.12499998748535,0.0,430.7499999704305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.6249999702559,0.0,869.6249999702559
2021-12-17 13:11:44+01:00,0.0,101.49999998975545,337.2499999968568,0.0,430.1250000135042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8750000001164,0.0,868.8750000001164
2021-12-17 13:11:52+01:00,0.0,76.50000005378388,89.87499999784632,0.0,162.7499999885913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.1250000402215,0.0,329.1250000402215
2021-12-17 13:12:00+01:00,0.0,94.75000001839362,21.375000003899913,0.0,113.75000004773028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.87500007002382,0.0,229.87500007002382
2021-12-17 13:12:08+01:00,0.0,97.49999997438863,21.749999999883585,0.0,117.12499996065162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.37499993492384,0.0,236.37499993492384
2021-12-17 13:12:16+01:00,0.0,94.75000004749745,21.375000003899913,0.0,113.37500001536682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.5000000667642,0.0,229.5000000667642
2021-12-17 13:12:24+01:00,0.0,98.62499998416752,21.375000003899913,0.0,118.49999998230487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.4999999703723,0.0,238.4999999703723
2021-12-17 13:12:32+01:00,0.0,74.2500000342261,21.375000003899913,0.0,94.37500001513399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.00000005326,0.0,190.00000005326
2021-12-17 13:12:40+01:00,0.0,96.12500001094304,21.375000003899913,0.0,116.12499997136183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.62499998620478,0.0,233.62499998620478
2021-12-17 13:12:48+01:00,0.0,95.00000003026798,21.500000002561137,0.0,114.12499999278225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.62500002561137,0.0,230.62500002561137
2021-12-17 13:12:56+01:00,0.0,98.37500000139698,21.500000002561137,0.0,118.74999999417923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.62499999813735,0.0,238.62499999813735
2021-12-17 13:13:04+01:00,0.0,98.74999997555278,21.62500000122236,0.0,118.24999997043051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.62499994720565,0.0,238.62499994720565
