,Phase L1-,Phase L1,Phase L2,Phase L2-,Phase L3,Phase L3-,PV sur phase L1,PV sur phase L1-,PV sur phase L2,PV sur phase L2-,P_cons,P_prod,P_tot
2021-12-16 22:23:36+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1213.9999999092197,-0.9999999999763531,1214.999999909196
2021-12-16 22:23:44+01:00,0.0,611.9999999646097,141.00000000325963,0.0,466.9999999459833,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1220.999999913829,0.9999999999763531,1219.9999999138527
2021-12-16 22:23:52+01:00,0.0,611.0000000335276,140.00000001396984,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1219.0000001573935,0.0,1219.0000001573935
2021-12-16 22:24:00+01:00,0.0,611.0000000335276,140.00000001396984,0.0,466.9999999459833,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1218.999999993457,0.9999999999763531,1217.9999999934807
2021-12-16 22:24:08+01:00,0.0,611.9999999646097,140.00000001396984,0.0,469.0000000409782,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1222.0000000195341,0.9999999999763531,1221.0000000195578
2021-12-16 22:24:16+01:00,0.0,611.0000000335276,140.00000001396984,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1217.0000000623986,0.0,1217.0000000623986
2021-12-16 22:24:24+01:00,0.0,610.0000001024455,140.00000001396984,0.0,466.9999999459833,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1218.000000062375,0.9999999999763531,1217.0000000623986
2021-12-16 22:24:32+01:00,0.0,610.0000001024455,141.99999999254942,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1216.0000000149012,0.0,1216.0000000149012
2021-12-16 22:24:40+01:00,0.0,605.9999999124557,137.9999999771826,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1207.999999973481,-0.9999999999763531,1208.9999999734573
2021-12-16 22:24:48+01:00,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1214.0000000363216,0.0,1214.0000000363216
2021-12-16 22:24:56+01:00,0.0,608.0000000074506,140.00000001396984,0.0,463.99999991990626,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1212.999999941303,0.9999999999763531,1211.9999999413267
2021-12-16 22:25:04+01:00,0.0,610.0000001024455,141.00000000325963,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1217.0000001895005,0.9999999999763531,1216.0000001895241
